Eigvals	129
2.62662140755	0.758640100966	0.442176061804	0.383070557493	0.296809652454	0.265423919936	0.217540575977	0.152487976173	0.125236559001	0.106767058544	0.100577153912	0.0976473269707	0.0873933223428	0.0801203659311	0.0730999648137	0.0666488795065	0.0584175424342	0.057419578092	0.0545319803624	0.0524951925461	0.0490881343732	0.0479697956601	0.0465109125434	0.0411875543108	0.0389832010128	0.0362197772597	0.0351531472056	0.0330512024483	0.03095462183	0.0298344549501	0.0286115354774	0.0272013405133	0.0258996372629	0.024058957835	0.0226950931603	0.0221247743922	0.0218085782676	0.0210118960425	0.0190516702832	0.0186225643647	0.0174839458834	0.0172983696245	0.0156519503221	0.0147276868564	0.0145842045134	0.013790354833	0.0127513024334	0.0124899291134	0.0118672587202	0.0115730915191	0.0110227654371	0.0102499171388	0.0100934465498	0.00944867344171	0.00878690499958	0.00818537081517	0.00808581293803	0.0075787974744	0.00671953487721	0.00660251007781	0.00624512225472	0.00576525453691	0.00563112868288	0.00520510136309	0.00485569220348	0.0043351990107	0.00416984575526	0.00364992703278	0.00334750810378	0.00326313264732	0.00288121440568	0.00242253758855	0.00230493816676	0.00179085748036	0.0015613052508	0.0013945690324	0.00114737203585	0.00108514378091	0.00089889578739	0.000438130751258	0.000390939477407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Proportion explained	129
0.374432501421	0.108146347192	0.0630334803538	0.0546078192504	0.042311076996	0.0378369497762	0.0310110401862	0.0217376033679	0.0178528347942	0.0152199539245	0.0143375650624	0.0139199097325	0.0124581716262	0.011421390591	0.0104206120457	0.00950099112068	0.00832759014208	0.00818532743003	0.00777369199681	0.00748334198492	0.00699765595856	0.00683823353073	0.00663026551026	0.00587140535125	0.00555716839383	0.00516323432119	0.00501118311271	0.00471154478987	0.00441267114058	0.00425298810227	0.00407865738378	0.00387763000069	0.00369206842614	0.00342967423391	0.003235251368	0.00315395077312	0.00310887609828	0.00299530673593	0.00271587086737	0.00265470057386	0.00249238720624	0.00246593277219	0.0022312309244	0.00209947448609	0.00207902066186	0.00196585508698	0.00181773515314	0.00178047562814	0.00169171215724	0.00164977776935	0.00157132718987	0.00146115542293	0.00143885008655	0.00134693580952	0.00125259879832	0.00116684835529	0.00115265609109	0.00108037956591	0.000957889189978	0.000941206965337	0.00089026029438	0.000821853759121	0.000802733729533	0.0007420022992	0.000692193009869	0.000617995195298	0.000594423609049	0.000520307686886	0.000477196991246	0.000465169025156	0.000410725471873	0.000345339760979	0.00032857562225	0.000255291929066	0.000222568592816	0.000198799861184	0.000163561212213	0.000154690393948	0.000128140202171	6.24568096001e-05	5.57295566117e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Species	0	0

Site	129	129
27.S17	0.185950043366	-0.0791102724122	0.0346889772218	-0.0681724291461	0.00395698402348	-0.0381682345566	0.0345360449991	-0.0100198621549	0.00603010750641	-0.037741172457	0.0162359676645	-0.0206197998986	0.0146065328253	-0.0101499237012	0.023869031647	-0.0126823998018	-0.0175311684447	0.0161601336892	-0.0103216352235	0.024700393745	-0.00292333214781	0.0229411391628	-0.00400461455006	0.00348969890031	-0.0182029471657	0.00813397712862	-0.0164424070352	0.00289225604661	-0.00164592447233	0.0126228792233	-0.0170168639794	0.00369779635452	-0.00736409586634	-0.00624362826692	0.0118237117049	0.00149358015009	-0.0140826751311	-0.0209633776936	0.00225977891082	0.00121747184833	-0.00750064609617	-0.00399009972343	-0.000644798696003	-0.00551622337851	0.0150435233806	0.00404562066892	0.0135277558291	-0.00477587600946	-0.000665609912353	-0.00773408608493	-0.00273828052165	0.0186032082561	0.00211594941179	-0.0118259838641	-0.000706228780928	-0.00269269823961	-0.0014038596516	-0.00550704726763	-0.00608677380771	-0.00807473580992	0.0102187273732	0.00239444557435	0.0108016934656	0.00295203557319	-0.0106325122485	-0.00224432755981	-0.00046834028468	-0.00376031154233	-0.00214498056584	-0.00500595945801	0.00397378211393	0.00230610278864	0.0052329464336	0.00109589915916	0.00425747558988	0.0033161663916	-0.00372011019968	-0.000207519519714	-0.00180013732032	-0.000834149755827	-2.86113587995e-05	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
50.S17	0.173473994168	-0.0376700742549	0.0159906093705	0.0191410663883	0.0126715371898	-0.0660702231818	0.00766386737428	0.0399197804694	-0.0462717149237	-0.0351228591599	0.00484943397294	0.0240128828913	-0.0652331738344	0.0110257940405	0.028939154417	0.0150052304762	0.0161350079471	-0.0174281681851	-0.0297792060724	-0.0224706565349	0.0185782799475	0.0192386914758	0.000526538211249	0.00995117578955	-0.0109496575453	-0.00454889460728	0.00238579459267	0.0117137691438	0.00652281456875	-0.0534499699336	-0.00335074518664	-0.0211327129744	-0.00671889008815	0.0227818176307	0.0127161818395	0.0168438354303	0.0255075768438	0.00644967107791	0.00572934755452	0.0288118652348	-0.046164612492	0.00107267049058	-0.00246271748181	-0.0197519308844	-0.00413403929816	-0.0167343881959	0.00473607930542	-0.00588600510501	0.0129119322512	-0.0012411711815	-0.0172089929137	0.0117435807872	-0.0248153724014	0.0103014362239	-0.00541314477687	-0.00930700809424	-0.00682333135161	-0.0093471832534	-0.00595715204357	0.00846602119081	0.0017639598076	0.00320790931694	-0.00440113331488	0.00374796839502	-0.00365378743267	-0.00936627435645	-0.00487241731659	0.00282966449207	-0.00743765679925	0.00623896372554	-0.000949961494736	0.00260006894789	-0.000549943758421	-0.00022817413749	-0.00107039356552	-0.00137947470702	-0.000173081711344	0.000611582133176	-0.00232774332676	-0.000680445761527	-0.000389330559294	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5.S17	0.135534985014	-0.124732205361	-0.0997176881177	0.0774389646012	0.0167784598645	0.103457734541	-0.0488395662192	-0.0407682728828	0.0528087306044	0.0478886733247	0.014542102101	-0.0467688852528	-0.0497632667483	0.0149721006193	-0.019588523551	0.0299588978359	0.0183395334413	-0.021594306067	-0.0330987630982	0.0164304971105	-0.0172744258307	0.00240198005184	0.00162525812969	-0.00736347312008	0.012095892763	0.00358920853682	-0.00532558184851	-0.00270169956688	0.0177313476756	0.0050590572939	0.0194765845392	0.0102887949963	0.0188868946072	0.00130030360973	-0.010009932855	-0.0024102195334	0.00574147299959	0.00862552717053	0.00360761107148	-0.00559241560877	-1.4687910187e-05	0.00924772638766	-0.00422616087503	0.00581452450618	0.00158421890601	0.00391056455542	0.00617797960184	-0.00300471095086	0.00381114091169	0.00593313258354	0.00926082783574	0.00773556464191	0.00065853347162	-0.00468069283339	-0.00797621910166	0.00379805041895	-0.00163923689077	-0.00490253673694	0.0046712308363	-0.0033039604447	-0.00202108253004	0.00438519799577	-0.0027183717218	0.00316704906598	0.000994880171647	-0.0113294138823	-0.00217921329645	-0.00217078908139	-0.0036833984182	0.00415450047891	0.00568052067901	-0.00101711972221	0.00390996306079	0.00415255717075	-0.00311557435561	-0.00528518305563	-0.000763708772958	0.00117442245682	-0.00218521366727	4.4355415603e-05	0.000512360927115	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
173.S17	-0.0621284249093	0.0528199411714	-0.0583028179852	0.00855456960497	0.014161159611	-0.0124127259245	-0.000816908525039	-0.00440136626676	0.0189061649379	0.0176943036414	0.0246171484902	0.0319229981099	0.00881697916515	0.00183289861941	-0.0165722592703	-0.0283155231984	-0.0174943246868	0.0160842313284	0.0165690610989	-0.019124068975	0.0202867956031	0.00416646280024	-0.00360943667029	0.00919189399152	-0.00973547414307	-0.0101573384004	-0.00689641438662	0.00285153654888	0.00141265130939	-0.00437976025955	-0.00467266845086	0.00200981910897	-0.0107273568576	0.00935672851011	0.00991780704408	-0.0380667349766	-0.0045057304166	-0.00689987198392	-0.0056789045965	-0.00235245046963	0.0127886304772	-0.00726098773959	-0.0010564300515	-0.0191425887502	-0.00320460656633	-0.00234545485842	-0.0126626880851	-0.00889955396877	0.00887214456217	-0.0199652710499	0.00164252261936	0.0108335803073	0.0235535006606	0.00241074003871	-0.0124350331044	-0.00473856670784	0.0192603012836	0.0113532982205	-0.0172302632491	0.000395205993322	0.00360588227276	0.00953174812194	-0.00307917223547	0.011437301714	-0.000773293539112	-0.00263795102849	0.00935582157756	0.00623137446244	-0.00203599497307	-0.00927475396343	-0.00376519058362	0.000872575617355	0.000480830443872	0.00440146635732	-0.013495227194	0.000171048791199	0.00127977023881	-0.00361328293103	-0.00191434018023	-0.000278230766833	-0.00205997894194	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
196.S17	-0.0832077253899	0.0660096491533	-0.0368436730319	0.00822297889526	0.00873740504397	0.0287207203908	-0.0159905643065	0.0181487766602	0.043217925004	-0.0153938090497	0.0756122280635	-0.000271215063617	-0.0305423619856	0.001244474694	-0.0018669814015	-0.00975898847079	0.0369718431461	0.0334806272437	-0.00832709563008	-0.0117087233836	0.00587713470374	0.00122158964412	-0.0281505183851	-0.00214911823851	-0.00148554609129	-0.00521012309989	0.000147897440387	0.0058507740958	-0.00711635620213	0.00431107599852	-0.00489492913312	-0.00695212043205	-0.00527754197145	0.0144513139743	0.0104816525708	-0.0231414834671	0.00264602254282	0.00126575372156	-0.00433047728096	-0.00259870652028	0.0101296390421	-0.0143368200018	-0.0051120630357	0.0110422544814	-0.0189522709663	-0.0319886770995	0.0155994880601	0.00312872468903	0.0133046053826	-7.75660291372e-05	0.000804455418112	-0.0157601376872	-0.010440334389	-0.0110253978833	0.00285581325897	0.0206658080327	-0.00435773216002	0.0196716359611	0.00708958701699	-0.00769451079127	0.00816485688781	-0.00567231910719	0.00439864573004	0.00684492210825	0.0103186896741	-0.00352083076166	-0.00625278488974	0.000877595484855	-0.000832009333979	0.000764616953931	-0.00418512590267	0.00168567411374	-0.0106464399203	-0.0029736572666	0.00629425181376	0.00343909531971	-0.00423662684034	0.00452565910504	-0.00340307448862	0.00117557302465	-8.97112786996e-05	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
88.S17	-0.192380862189	-0.032008946637	0.0530517018092	-0.0162124053021	-0.00944570318251	0.0222137472545	-0.0260478946946	-0.000174760867377	0.0142663245567	-0.00335000502234	-0.0127607419294	-0.0113552060555	0.0056540514936	-0.0160516768851	0.000262461722282	0.0178290365398	-0.00852866328828	0.00467131143854	-0.0068067652858	-0.00329624791351	0.0129480469528	-0.00640715679638	-0.00770958589106	-0.00978333782303	-0.000424774550316	0.00469251097471	-0.00356710451815	0.00704617932532	-0.00778070836306	-0.016347469053	-0.012546890023	0.013996593574	0.0100026927043	-0.00674008497612	0.0102694051638	0.00222408585186	0.0020897308133	-0.00991610167872	-0.00506397490016	0.00771592887488	-0.0169171367459	-0.0144496556748	0.00301415973457	0.00242559911199	0.00182212931746	0.0120616128475	-0.0133570708221	-0.0106112402835	0.00379856625972	3.17783590289e-05	0.0128873769456	0.00139126777819	-0.00636344625959	-0.0105159384856	0.000600457963569	0.00671643344134	0.0109526004785	0.00251093283514	0.000203531652047	-0.00485474975076	-0.0130164277353	-0.00864872146572	-0.0141130522365	0.00877293256074	-0.00310986155415	-0.00657026383044	-0.00107577180301	-0.00586213471381	-0.00299085500215	-0.00787813870809	0.00385856708563	-0.00372428120115	-0.00432657464644	0.00210421841634	-0.000610398424624	-0.000693836793826	0.00416948532933	0.00621145861685	-0.00178333874824	0.00648633688963	0.000378909515294	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
160.S17	0.0678126006799	0.126677988763	-0.0343465206549	-0.0735170156961	0.00878290212058	0.00772229035404	-0.0223944965158	0.0258486099164	-0.00224384075921	0.0022534903604	-0.00739126123485	0.0112587778515	0.0410610016264	-0.0121305595622	-0.0418512169022	0.0389393576923	-0.0173579255312	0.00626189193355	-0.00249141409456	-0.0172703911961	0.0127958802197	-0.0343474981277	-0.0190745789992	-0.00230005998142	-0.0182438147936	0.0257833712711	-0.0263573652173	-0.00340923703484	-0.00438209174146	-0.0275685302676	-0.00771793472073	0.0188204654406	0.00502618522563	0.00593377147432	-0.0197198120841	0.0385614001058	-0.00954955753759	-0.000714699787189	-0.00339599968346	-0.00129444574805	0.00841676979895	0.0135478559962	0.00690501507603	0.0113282128179	0.00510289302919	0.00219298209474	0.00873500951148	-0.00106094159509	0.0185983171028	-0.00275788613718	-0.0142558156539	0.00436739862425	0.0138790781829	0.010045688096	-0.00326568449587	-0.00332369021821	-0.0119289552736	0.00211216907253	0.0039145433018	-0.000875974959572	0.00261214712901	0.00237160429877	0.00282419346641	0.00238468290604	0.00638406687954	-0.00354928528182	0.000209845376526	0.00125046330771	-0.00608303585803	0.00327903136361	0.00478222533042	0.00639540324842	0.000962665079327	-0.000768236695047	0.00406556185023	0.00102767264936	-0.00166422646607	-0.00306219329137	-0.00292658639283	0.000799508509194	-0.00195647697058	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
93.S17	0.0954463023016	0.147437808454	0.150011434859	-0.0118128498495	-0.0919014792155	0.0392040113275	-0.0621286472529	0.00152198256495	0.0334888083053	-0.0487658338294	-0.0474717798979	0.00749883327857	-0.0113388110912	-0.0349176983534	0.00983276344673	-0.0498790945083	-0.0166038268489	-0.0142800446047	-0.00820673164564	-0.084126392433	-0.014090375281	0.0353038676982	-0.00266420564251	0.0119820461789	-0.026347473428	-0.0179321466515	-0.00525752339894	-0.0316975014279	-0.0382070315812	0.0211810542971	-0.0201877123104	-0.00889488322303	0.045586674353	-0.0151144579623	0.00669607271869	0.00869242719903	-0.0126273179719	-0.00877823117243	-0.00741003735577	0.00634185285276	-0.0106233367904	-0.00201728623923	-0.00203155774751	0.00666860635986	-0.00322858861944	0.000200812134935	-0.00678184954357	0.00219105865952	0.0131050236878	0.00407620004351	-0.00230700477957	0.00564724697463	-0.00114128013681	-0.00636754605045	-0.013149148382	0.0103630213844	0.00111729415487	-0.00133608609529	0.00781156445079	-0.00148481097406	0.00160538708209	0.00092660671036	-0.00738785673194	0.00303771692319	0.0024545884205	0.0021505933754	0.00211730125555	0.00415419705389	0.00232443018841	-0.00122616389031	0.00503022492771	0.000540036213277	0.00332118530895	0.000249753945222	0.00390630418561	-0.00412951338183	-3.19089437241e-05	-0.0019402188281	0.0011368570952	-0.000304332405793	0.00164918695073	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
210.S17	0.0553367941517	0.0493192154291	0.0479780811617	-0.0359080810878	0.00119478039365	0.00368895716424	-0.0216199296436	0.0119150407446	-0.00968570744372	0.0205982768147	0.0321573902269	-0.0012046393087	0.00112710086548	-0.0180910854225	-0.0158606567411	0.0149574408274	0.00460488389024	0.0176021989157	0.00695435070681	-0.00586204947995	-0.00311012656327	-0.00675099015902	-0.0222020157739	-0.0379343324807	-0.00474024927816	-0.00893909349727	0.0291468672433	-0.014077037528	-0.0105118235398	-0.0207512500298	-0.00822512250689	-0.0334273875322	-0.0155184030738	0.0089217538723	0.00399318768942	-0.014369317835	-0.0216461559572	0.011989021619	0.0325947042472	-0.0125950081661	0.00841083019764	0.00873506787389	-0.00454468173838	-0.000627703318249	0.0046206631061	0.0142636007624	0.00303725068095	0.00123567605464	0.00684575395156	0.00507904024748	-0.00981007380116	0.00448781200958	0.00538170380119	3.02248780769e-05	0.00341009420797	0.00391117605673	0.0133642382938	-0.0127321673517	-0.0131308608053	-0.0048086995917	0.00120129886159	-0.000666255781505	-0.0130613883491	0.00379376094462	0.00477391198914	-0.00844041182556	-0.00289647857144	0.00916172228803	-0.00173292413323	-0.00336035056443	-0.00124436369618	-0.00513087622898	0.00328306756507	-0.00768408383348	0.00734791931397	-0.00629656231698	0.00329624696291	-0.00360259756183	0.00205142629275	-0.00070618652554	-0.00084686390844	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
59.S17	0.118843862935	-0.00283862875151	0.103356753141	-0.042930153712	0.101852948964	-0.168424511197	-0.0275651850449	0.0204230781798	0.0163591675062	0.0267774241883	-0.00429914930265	-0.0302736201557	-0.0157826099762	0.0256349883417	-0.00620268485467	-0.00648611506554	0.0111628980985	-0.0198715145313	-0.0067808541961	-0.00335475416851	0.00899882808167	-0.0281165493308	0.00146206136318	0.00139355182515	0.00643011444648	0.00925683949451	0.0156116035978	0.00969071041881	-0.00283260539491	0.0204001729666	0.00611982831313	0.0220523743633	-0.0128129195823	-0.00974827889629	-0.0156631830521	-0.00567480544619	-0.0206087932718	-0.017979063623	-0.00619759216266	0.0186656380381	0.018000617036	-0.00187479045525	-0.0129972324091	0.00347284089958	-0.0092145674893	0.0172610074011	0.00213214251321	-0.0096396987144	0.00604388303738	-0.000856770772361	-0.004536872818	0.000471626162269	-0.0110839812227	-0.0103264499024	0.00732096791163	-0.00567817957782	-0.00276513654979	0.00570316848489	-0.00574971315002	-0.000661192974115	0.00193120848542	0.00265749517865	-0.00122854660434	0.00943410046076	-0.000318161694871	-0.00103857355647	-0.00489686442583	0.00262003891436	0.00286773244065	-0.00306603606671	0.00836506345908	0.00359074075328	0.00424765328673	0.00293223131449	0.00364357426098	0.00320679047434	-0.0037456158048	-0.00316104442538	0.00199637652666	-0.00179899143117	-0.00013958172007	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
