	27.S17	50.S17	5.S17	173.S17	196.S17	88.S17	160.S17	93.S17	210.S17	59.S17	136.S17	163.S17	148.S17	121.S17	146.S17	174.S17	154.S17	147.S17	122.S17	90.S17	171.S17	CON27.S17	209.S17	14.S17	144.S17	186.S17	66.S17	24.S17	150.S17	118.S17	3.S17	53.S17	166.S17	21.S17	116.S17	35.S17	32.S17	112.S17	161.S17	141.S17	180.S17	103.S17	129.S17	169.S17	CON8.S17	86.S17	98.S17	39.S17	CON7.S17	7.S17	137.S17	87.S17	155.S17	94.S17	143.S17	164.S17	51.S17	33.S17	198.S17	191.S17	179.S17	135.S17	74.S17	99.S17	114.S17	216.S17	92.S17	91.S17	127.S17	167.S17	48.S17	138.S17	43.S17	184.S17	134.S17	190.S17	139.S17	26.S17	201.S17	55.S17	140.S17	123.S17	120.S17	193.S17	102.S17	181.S17	199.S17	54.S17	170.S17	183.S17	29.S17	4.S17	64.S17	58.S17	12.S17	189.S17	25.S17	72.S17	152.S17	CON1.S17	165.S17	62.S17	61.S17	68.S17	142.S17	31.S17	128.S17	85.S17	117.S17	95.S17	182.S17	101.S17	124.S17	156.S17	168.S17	194.S17	89.S17	145.S17	CON25.S17	206.S17	1.S17	178.S17	211.S17	110.S17	70.S17	109.S17	203.S17	153.S17	96.S17
116.S17	0.749726167243	0.763841100992	0.821236931857	0.738855245258	0.730208191105	0.767938494008	0.756017956114	0.764398294656	0.739531858428	0.785367502151	0.728663837555	0.775071993055	0.792013456605	0.717176418658	0.767639975032	0.736433997549	0.781527527139	0.790545282938	0.722743317499	0.716333955586	0.770812586021	0.843370223104	0.769826336013	0.768702130543	0.817584762598	0.746740820881	0.787238740349	0.761892623753	0.732311587943	0.69891399972	0.737423814048	0.750316841298	0.762342874801	0.746639358556	0.0	0.792508199052	0.728539245071	0.753498441416	0.772392574394	0.757323119484	0.766088926615	0.723105052843	0.796391105651	0.766125435724	0.814482004513	0.738928191797	0.758792407215	0.750543312574	0.808160197158	0.706477039117	0.774569978025	0.755251441598	0.760918495513	0.777404505815	0.75660159262	0.78730334985	0.755030594474	0.819030016154	0.746807151773	0.700954037218	0.730767734691	0.726583663532	0.739466656981	0.705832730493	0.721868348548	0.828214085048	0.780472802543	0.765252837749	0.737483560226	0.753862222801	0.738552974441	0.703631399763	0.819946083034	0.730731551034	0.740728683591	0.752156103197	0.706170334655	0.737111045713	0.750810716202	0.694734462534	0.708250885145	0.721084707935	0.690849950644	0.750478829554	0.729134150436	0.765785281697	0.698398031631	0.747136101483	0.729138157719	0.795894450562	0.770574748883	0.752662321976	0.735618320441	0.823106567476	0.754346709713	0.752724798958	0.797714699324	0.792201861762	0.770060106343	0.812579153197	0.76995383632	0.714536360014	0.71695446986	0.86099998646	0.717637553139	0.723643116546	0.691279895334	0.717708890428	0.739929059637	0.721143539946	0.779458372331	0.805435864138	0.768490350831	0.751976285828	0.786785563544	0.760619902891	0.755893717494	0.799526957677	0.773804822524	0.799745858434	0.764431611171	0.752766508445	0.811126894263	0.74641378877	0.736773093248	0.735017199583	0.84330726257	0.815983520663	0.795066629479
35.S17	0.695311463409	0.738603748059	0.742321365923	0.796255700317	0.785966150486	0.848770251196	0.794884300535	0.891399283471	0.756887133358	0.704899935869	0.761491934098	0.816938232298	0.862963995317	0.754623825488	0.829907893751	0.733931363961	0.781586766338	0.862107127754	0.783787444538	0.825418687901	0.727463638932	0.849228167104	0.769372375371	0.757912227997	0.86067106749	0.801294314768	0.735751405431	0.769570018027	0.78222433177	0.757000746467	0.760533999694	0.705145890946	0.769177242673	0.690615972213	0.792508199052	0.0	0.743243965913	0.796287975558	0.847012247226	0.73543123029	0.777502855614	0.757580698812	0.806675807593	0.723392887565	0.626745698276	0.803707648975	0.777781112771	0.658606610358	0.641883515923	0.739367276793	0.643695689228	0.811007053905	0.770210770915	0.885783091092	0.775897657545	0.746615821738	0.73617306377	0.666823144649	0.783408482232	0.774145751488	0.810773435893	0.737444918115	0.744000053008	0.782681611729	0.813101492297	0.856940482324	0.87368063035	0.87108473851	0.831453707967	0.785410053606	0.753515091947	0.774505953302	0.71859167448	0.79449063189	0.79640598116	0.816846503742	0.752522106244	0.755935047159	0.791161129027	0.799226124511	0.764320181363	0.767363141327	0.770710758856	0.758819870776	0.78037809284	0.78578251668	0.791847846262	0.748365801636	0.801532966504	0.799790918725	0.797316968007	0.787782543478	0.782912808863	0.759190497678	0.783102464526	0.804745612711	0.76596569543	0.798602369927	0.837173304328	0.684879643511	0.704072278435	0.806041849791	0.74543570762	0.825765179864	0.817774497856	0.706928990745	0.7853234844	0.834593181063	0.815577410382	0.860043369623	0.779766009276	0.770962291266	0.853349413103	0.759943112894	0.827492743034	0.797148582034	0.878529622254	0.813188039282	0.793657538944	0.702755346346	0.819538121062	0.838186325908	0.826613200817	0.815874654854	0.704680559711	0.746316756577	0.848233922013	0.805784746993	0.915056347733
32.S17	0.696185003602	0.714933809662	0.819590592622	0.725689561597	0.690487610709	0.759811801394	0.729201657591	0.810189638798	0.727010176794	0.734653507168	0.691087029281	0.734640275036	0.775145807992	0.689960042516	0.751029523865	0.694541582346	0.733779481222	0.780213853831	0.695734475462	0.713721608129	0.71468985475	0.828264875718	0.718338838363	0.726925466884	0.785978861842	0.708647300065	0.718826101842	0.701811264853	0.697454601252	0.694060007466	0.680528581295	0.709719153206	0.720616809672	0.672801351695	0.728539245071	0.743243965913	0.0	0.736873778575	0.746888576956	0.740404411238	0.725851105608	0.719940222922	0.768712443458	0.725350064041	0.768353405902	0.736335780445	0.753897642404	0.690833765496	0.748793994404	0.702482784399	0.732549639563	0.717499759361	0.721963406103	0.785563168517	0.709058475764	0.739083080533	0.699116282331	0.784116984646	0.722218509207	0.703208580405	0.737779621726	0.722919017412	0.68376684932	0.723589380034	0.723211863227	0.823496142983	0.809914575745	0.75508667707	0.755669700361	0.732542315887	0.703642851065	0.707250655522	0.757960988402	0.701765472907	0.757103985832	0.725029863643	0.681653697451	0.697953761792	0.696960900043	0.711408711175	0.678269891005	0.711598576679	0.652108409431	0.70525274788	0.723357436919	0.731467374978	0.675856521764	0.726841501332	0.708735289178	0.747824847457	0.709290262363	0.70147081369	0.700572632219	0.801382381873	0.732713150929	0.720061368187	0.755615827172	0.749637608224	0.780611459914	0.742759945974	0.722059156188	0.69040764556	0.699707559151	0.822108571032	0.718922022153	0.626104854683	0.729629915378	0.753171358423	0.727116023188	0.729950681956	0.733922172619	0.785237539569	0.76652230705	0.715986286151	0.755080495104	0.743956747458	0.7767895254	0.792188613271	0.750689105306	0.802127021819	0.7350474081	0.746249568429	0.807980969398	0.752774754251	0.688521684264	0.698760317216	0.779431288305	0.790848603357	0.803355679884
112.S17	0.756054549895	0.715134302005	0.830533062004	0.70598668852	0.713764984638	0.746580359588	0.706633382319	0.793002700865	0.757426778877	0.745167547141	0.691143724535	0.727328368758	0.740109594601	0.691940663198	0.738385832835	0.724572717603	0.712600728079	0.752761781129	0.670413989105	0.70031648051	0.732524524077	0.817926184015	0.6959341713	0.748535057639	0.758684693336	0.712836583652	0.74674987165	0.716655986963	0.70586627354	0.675686713262	0.705252632616	0.782270604827	0.715073212877	0.728468791863	0.753498441416	0.796287975558	0.736873778575	0.0	0.724864325404	0.757073231854	0.741161179133	0.712328573579	0.791164620415	0.753450201781	0.827633792525	0.738748652909	0.774940703559	0.75739527416	0.814235303495	0.714538169922	0.771378800667	0.725355881951	0.727528979687	0.78132326748	0.741075088776	0.758576739042	0.722621316994	0.821570332627	0.711586103163	0.712096374945	0.723977018707	0.742490156892	0.730694280787	0.721098733868	0.717487510989	0.832735524097	0.74665156104	0.743366334789	0.751858550948	0.706574776887	0.674356392839	0.715677015069	0.786404800136	0.710363009059	0.754377616683	0.725163983238	0.698664044844	0.718729637923	0.713590236371	0.736130729071	0.707612145089	0.709441263057	0.678012752186	0.701069382534	0.694862151211	0.734395341853	0.710830368818	0.731998707364	0.714572799384	0.751661914274	0.740438408826	0.722187168613	0.703605735348	0.805552624724	0.7475098965	0.724828198963	0.790723625958	0.760137223492	0.724577983243	0.803694403132	0.765028275177	0.696374853656	0.72661165481	0.854365238413	0.723954670921	0.739952044592	0.695750618092	0.73359301416	0.716421223893	0.754711081517	0.719600778299	0.787621885425	0.755705240408	0.730965675826	0.741255534811	0.7766466066	0.773545852892	0.762969863304	0.78479606018	0.82783526809	0.75032199273	0.71965931879	0.807570510177	0.705030731401	0.719628611979	0.693575231401	0.800776537045	0.793047297252	0.811144326177
161.S17	0.77414781777	0.720855199174	0.883932607365	0.691143893238	0.717565352457	0.799154398389	0.672948117641	0.807910288733	0.77958363679	0.753193804789	0.720622296349	0.62528407839	0.66958316723	0.74473124805	0.655749964755	0.706914133079	0.673831470715	0.687340080792	0.702833727531	0.709953893798	0.736465944884	0.845922838886	0.72839129743	0.796172228983	0.656469241922	0.643010201208	0.831203329639	0.712735681069	0.717747921879	0.717175563732	0.742254193947	0.78977749298	0.644867873206	0.747853613538	0.772392574394	0.847012247226	0.746888576956	0.724864325404	0.0	0.815536090943	0.756757634637	0.778985229744	0.821264384224	0.721621977677	0.870044316469	0.780396438646	0.837376898647	0.807133927661	0.865970272738	0.73285750319	0.828847940883	0.73911027398	0.679838771776	0.759175597289	0.781090821885	0.747586899631	0.733941272894	0.864139210657	0.745453866629	0.699814638121	0.723284927148	0.772389899652	0.75435860283	0.774666166091	0.728231327915	0.846258626943	0.819401866669	0.750128725434	0.777726593468	0.633879956271	0.697100095209	0.770438475957	0.83793592132	0.678538769906	0.743530751918	0.731823425128	0.739604983897	0.715683512283	0.709401484635	0.718694697683	0.706531621216	0.741973736864	0.717579300734	0.724360957176	0.782586139578	0.680140452961	0.691856576677	0.757205461259	0.644644036235	0.769941519092	0.779331741969	0.71931627308	0.700431474079	0.87858858906	0.799650110609	0.689704500279	0.834924984268	0.81992912035	0.733504435564	0.859172922674	0.764248623287	0.698331292464	0.754286504614	0.913511481987	0.761371406486	0.772527903786	0.767817681093	0.771032553027	0.776323223033	0.770356622017	0.710390257281	0.848606656162	0.796712254147	0.724532627249	0.721250334627	0.802821042756	0.776559633631	0.767674785733	0.826423506392	0.888988411431	0.81470004829	0.684284414749	0.85509593211	0.788920932478	0.754258320237	0.756635025796	0.84860560844	0.843089228169	0.782208410223
141.S17	0.753599076962	0.727423287956	0.774780203702	0.744793913739	0.725595348941	0.763452620129	0.769949931941	0.848235208223	0.760805361957	0.728976396411	0.711589338304	0.777934510014	0.81910028726	0.712822746406	0.795097287836	0.74377762005	0.778670021526	0.822619622736	0.741597211158	0.765459784992	0.748319712139	0.801900419694	0.741792727465	0.728208072038	0.836509508078	0.766408224422	0.771879970218	0.767447097809	0.75666465737	0.723090267171	0.729801039654	0.7493473691	0.778731216407	0.726140942444	0.757323119484	0.73543123029	0.740404411238	0.757073231854	0.815536090943	0.0	0.741262874304	0.69841017986	0.782981619219	0.758372364761	0.783102785658	0.763823424016	0.734519354314	0.730876278486	0.741358154214	0.742810492291	0.724937659896	0.77060912177	0.766815213247	0.834902052084	0.72240834684	0.752885716903	0.727537738982	0.782252097126	0.72106115697	0.742141533012	0.771883318035	0.693153165272	0.706939752058	0.730751895006	0.7399356477	0.83105879361	0.819426850773	0.81913758941	0.769303770296	0.75633229731	0.764685293029	0.729513990039	0.764925014894	0.743953727083	0.737079767271	0.749460303845	0.713589814481	0.752067191427	0.738777626064	0.760726720947	0.719001350179	0.742946810921	0.699521007575	0.735785908148	0.746791809617	0.78978727241	0.752655959213	0.735664451897	0.759266654678	0.754105903028	0.742203429274	0.74552203535	0.748512393688	0.765408886895	0.736648370837	0.749272434069	0.770479710034	0.778723298142	0.780848737555	0.791258420391	0.744658006003	0.755055783237	0.752041491091	0.831720722672	0.720295226225	0.752503500559	0.717064953399	0.76331689703	0.743126936827	0.801933872702	0.773941293658	0.787209471814	0.773151030613	0.746124310181	0.785404591785	0.762739896028	0.81059724967	0.761620444753	0.786187313873	0.808469856591	0.725089715995	0.771346763876	0.797802738308	0.733558555263	0.745307577974	0.725039674691	0.822509909223	0.756926040673	0.84890568078
180.S17	0.728893710273	0.711208227487	0.815572984404	0.675690964145	0.685511920434	0.728669147959	0.705171811798	0.811332776213	0.706200993329	0.690486842406	0.636665785288	0.725052503823	0.758417268076	0.681547030436	0.737252710842	0.708450762615	0.717338901407	0.744452386739	0.646827940331	0.706964998394	0.660832043999	0.773436150876	0.680301662192	0.691243726496	0.763569213617	0.660267426103	0.746054400253	0.67117621687	0.691588536593	0.728187683751	0.668943828259	0.722663025858	0.708937880803	0.741324231838	0.766088926615	0.777502855614	0.725851105608	0.741161179133	0.756757634637	0.741262874304	0.0	0.739885522886	0.744906133143	0.664315885728	0.809868978944	0.753929058759	0.713482928601	0.746920959077	0.801972863548	0.691692424438	0.757548149368	0.706164615367	0.741405324779	0.765755871029	0.682296880822	0.657049100437	0.721646304907	0.815015195491	0.663225915127	0.659482773202	0.681003899306	0.710606829473	0.722839872701	0.728140735559	0.72467789033	0.768281678074	0.779068152126	0.774893330023	0.715170608549	0.689486348976	0.714911740113	0.696424525814	0.762850395789	0.708082543288	0.752916077182	0.705075905845	0.692229721964	0.668380789566	0.651215166009	0.691051353168	0.685623956865	0.673771439039	0.698001883467	0.671256200232	0.733375083496	0.679727237811	0.691619280634	0.685288419144	0.705141505257	0.659975195592	0.715866682893	0.706650359156	0.688959046356	0.789602604121	0.718651872723	0.695846443486	0.7389850339	0.755865832692	0.711965872792	0.805804390124	0.704696972461	0.721445203952	0.720291346088	0.857438741812	0.705300125445	0.719461867446	0.701091139084	0.744295369596	0.700456376063	0.784210838175	0.648582159821	0.763975075268	0.709196990083	0.672180298144	0.686840623356	0.725409132946	0.73877632629	0.721970628309	0.732908554548	0.854566365542	0.713074747847	0.678541640545	0.771704522225	0.704703851728	0.725486064998	0.711793919614	0.744158745031	0.730663239687	0.789886004956
103.S17	0.714133644738	0.716360416644	0.800935784949	0.757933185709	0.702571783593	0.740864113931	0.765561034961	0.800800860662	0.692238963823	0.724016615267	0.701190774	0.762419038332	0.804695901477	0.704358230313	0.769693817236	0.738786909728	0.752280275636	0.812073917443	0.698868165343	0.713463819834	0.748287655808	0.827621186469	0.717008115356	0.720620722858	0.82243884997	0.744615059464	0.707534242015	0.738450273918	0.729067680116	0.693561520906	0.703164891634	0.716936917164	0.740677362487	0.725837897585	0.723105052843	0.757580698812	0.719940222922	0.712328573579	0.778985229744	0.69841017986	0.739885522886	0.0	0.767757726503	0.7593268907	0.76405887136	0.711451653952	0.687880908175	0.716873025591	0.756263407976	0.720189627461	0.744942495209	0.723990213849	0.752749293663	0.814077187869	0.717825095833	0.777825488918	0.700153793108	0.794754883804	0.734889622975	0.741079022848	0.75605799592	0.672312371463	0.705054415969	0.694207637122	0.729946837617	0.829312381829	0.778353315425	0.774055893337	0.720894780081	0.727553483005	0.732674820687	0.724140688154	0.761916243833	0.739332079633	0.759798407277	0.760133574803	0.685736323566	0.727723120962	0.742201291908	0.747643780684	0.717985364887	0.68951806992	0.654478445066	0.718923536639	0.657808575713	0.765229261343	0.729876988671	0.730412429132	0.743504771869	0.763372301049	0.729896707202	0.737937477321	0.72587145148	0.755942359177	0.708917207863	0.749766426783	0.763348771625	0.756562234749	0.747560046682	0.759095043824	0.754812659094	0.758064989318	0.743189917236	0.818930140225	0.688317728364	0.714008715305	0.681355131883	0.710146574328	0.69426303351	0.760651424639	0.754124878529	0.705246882127	0.719646393599	0.710003229717	0.792907809425	0.763939676898	0.785004494825	0.788095208258	0.743362405843	0.803316748056	0.704388261345	0.759413247621	0.830350592227	0.678308078954	0.746543621061	0.67724767047	0.810024629375	0.809937335545	0.838162011297
129.S17	0.742236632616	0.747355454171	0.85528429736	0.79163795145	0.735580447303	0.75263523983	0.780561185297	0.772223463212	0.742302971192	0.701030704959	0.75074008558	0.802050511801	0.831956610393	0.775743555981	0.808594896753	0.754385623187	0.789258845189	0.819300886534	0.733841411541	0.778439964404	0.746420321347	0.842448308587	0.775431699793	0.767691535654	0.838156899056	0.772690173979	0.808604355516	0.734122172273	0.742534200188	0.740234128823	0.791614279044	0.725464863796	0.766196459594	0.766036788661	0.796391105651	0.806675807593	0.768712443458	0.791164620415	0.821264384224	0.782981619219	0.744906133143	0.767757726503	0.0	0.74362349039	0.813992170995	0.793374458542	0.806279371186	0.788886940079	0.821342246586	0.774565011674	0.7548466096	0.721010765021	0.786398672193	0.811437272253	0.667616592037	0.744125191371	0.786261835418	0.823847643383	0.791173218266	0.772522012913	0.779798075977	0.730601957334	0.792844438455	0.791907729414	0.754732879135	0.815470309189	0.811997974919	0.816717485906	0.751173349972	0.780808435715	0.771283188804	0.758036991828	0.78998751881	0.781411829915	0.799892963905	0.804371238096	0.741250106913	0.738714540134	0.753570627395	0.773858284347	0.734959847664	0.728651493657	0.759223996392	0.760533645554	0.789054116936	0.775952932098	0.774246924597	0.794255194258	0.77957222044	0.795277307153	0.800357107197	0.788944592954	0.74198503962	0.849970495418	0.771989925788	0.800724180983	0.838534920807	0.783314599226	0.809635088219	0.828370408362	0.753474799325	0.779779726743	0.75599045249	0.881690220335	0.740635508301	0.78487101413	0.742047221875	0.78826923016	0.767662008213	0.776099164315	0.810376010893	0.753061681991	0.759729225107	0.778782612111	0.802535379951	0.826812891765	0.799602142882	0.847491973772	0.761508621312	0.868317578459	0.79442727286	0.799694204406	0.851015357086	0.765927438385	0.767568322808	0.784774979242	0.839047913886	0.830556940975	0.800419167973
169.S17	0.663679278371	0.650501723795	0.811355320913	0.706488884142	0.727930921346	0.81045445961	0.701203550235	0.858761094911	0.730016631826	0.625240214301	0.712379760913	0.678748067069	0.745467893499	0.720432226888	0.713869294549	0.606632194847	0.669329240736	0.760893633329	0.703385460065	0.751997713772	0.657403359282	0.83618390425	0.703125918161	0.756477042962	0.739405281816	0.676832226744	0.773345116807	0.669893203708	0.688302450826	0.713260497682	0.700858035169	0.668361865024	0.63255342106	0.685690351091	0.766125435724	0.723392887565	0.725350064041	0.753450201781	0.721621977677	0.758372364761	0.664315885728	0.7593268907	0.74362349039	0.0	0.761950068907	0.763575008574	0.769870481214	0.698957577288	0.747142710291	0.671554189134	0.716504230071	0.736700597175	0.637804431778	0.834128399306	0.713519554794	0.619188263898	0.697641141335	0.762271906577	0.717063986311	0.690241430543	0.730486885172	0.723541445417	0.715381560539	0.762726172999	0.757121956382	0.846404749923	0.844331383774	0.829216808274	0.798836910221	0.659192193484	0.688722149474	0.75797251726	0.758614316263	0.699833599329	0.733018339736	0.747675357696	0.726740222935	0.680488933086	0.693518036029	0.738696250511	0.702927186683	0.722241442716	0.703467928886	0.69568693486	0.75664144515	0.687968929532	0.696523606389	0.689246630374	0.688049363762	0.730525495423	0.770053553857	0.7395036505	0.700512521606	0.819673450091	0.766336903226	0.696586797577	0.780212941696	0.78833553518	0.740535116865	0.776810222136	0.617979300387	0.720521633279	0.730337386185	0.876032318777	0.745000586923	0.723816910983	0.758801497239	0.795873461477	0.786839825459	0.825746968124	0.699656141027	0.749598899697	0.786687639401	0.671496150808	0.722019985226	0.787776873665	0.828048945986	0.764685957456	0.807598196332	0.81338175045	0.807659720428	0.69103952175	0.827316878474	0.788205971434	0.719912093798	0.703428412439	0.828759417574	0.806542867066	0.855588773671
CON8.S17	0.719812681778	0.763016623978	0.717779754394	0.82106782427	0.814731527544	0.864498519764	0.818795564622	0.912136241155	0.760556338165	0.758430749079	0.805958679385	0.835187306533	0.890009036539	0.795378516342	0.850016174673	0.749004815792	0.825040886593	0.876503729638	0.812878209065	0.854373910272	0.76575798519	0.863020671524	0.798250590035	0.800445103683	0.882754900066	0.830934676803	0.731880769598	0.803442842728	0.801190080866	0.787029105018	0.8007933741	0.667849167835	0.783850108726	0.740171160659	0.814482004513	0.626745698276	0.768353405902	0.827633792525	0.870044316469	0.783102785658	0.809868978944	0.76405887136	0.813992170995	0.761950068907	0.0	0.816266371505	0.800597765257	0.663025482442	0.555250627101	0.785432066911	0.631576957306	0.819246686679	0.792888477056	0.906721737169	0.781728988839	0.773137528835	0.761878822112	0.6334562477	0.809256575111	0.797948687675	0.827040805613	0.756673273853	0.778845669663	0.785834184025	0.827078421118	0.88071660212	0.890323019422	0.891253034098	0.863338295429	0.823128378651	0.796128461895	0.797353682741	0.699600109176	0.828643246855	0.830552081908	0.847209941179	0.781120456302	0.784631827287	0.804534298938	0.833301666604	0.790525098974	0.807942827686	0.786422472739	0.812914398933	0.80788354605	0.798929935848	0.821113860877	0.786080478566	0.83610198314	0.823359726357	0.824592482164	0.834886571736	0.818663142686	0.773688976314	0.808267625585	0.833626160895	0.788406782355	0.81376520552	0.866510511143	0.665891408886	0.737763982334	0.848227062998	0.782611811218	0.826673864818	0.829737359402	0.731450285936	0.819778505562	0.846246816165	0.84104339047	0.876341294863	0.809487273594	0.76221769693	0.86866962308	0.759151814301	0.844246683673	0.826485140969	0.896435103451	0.845262708465	0.819054248307	0.70137288427	0.845752622209	0.86089298725	0.837483715994	0.841356658737	0.755383678041	0.798116562345	0.865795481867	0.813253090295	0.920548689357
86.S17	0.782367249878	0.759838257909	0.843103472651	0.743060988873	0.713395448441	0.698052199791	0.755025258541	0.730644981786	0.733015466113	0.767723301698	0.723421894895	0.765465297098	0.788375286522	0.710503298754	0.764820688241	0.755136826164	0.77212928902	0.79091633846	0.71309330552	0.700171616055	0.767319999518	0.819960770721	0.753225691496	0.757325364502	0.810524050753	0.733975866535	0.782927785584	0.727304403263	0.722414866515	0.710940909579	0.722459173966	0.777797674651	0.764715760879	0.771886115945	0.738928191797	0.803707648975	0.736335780445	0.738748652909	0.780396438646	0.763823424016	0.753929058759	0.711451653952	0.793374458542	0.763575008574	0.816266371505	0.0	0.710989711177	0.773027323982	0.808010351995	0.7505044332	0.781602745995	0.700388834863	0.772839030589	0.757506530664	0.71855036576	0.780630927581	0.75437206504	0.815093746926	0.755639354432	0.749706628436	0.741064192527	0.745813669748	0.7432606928	0.688901937692	0.708373269416	0.800478510626	0.692504847845	0.706197802023	0.710142858909	0.741565839404	0.744805273382	0.704100108026	0.806760854134	0.745521596021	0.772986923241	0.73644106889	0.705927913713	0.735194580535	0.738602759716	0.721174420696	0.697734844706	0.722599692335	0.699269465135	0.735115168855	0.64484394416	0.785357205707	0.732872842618	0.765968601743	0.762027615145	0.790774338457	0.749461818835	0.753619498269	0.726418068222	0.785207005152	0.737431322339	0.742146361414	0.784915528364	0.776684598843	0.762657596306	0.809951425915	0.788579612688	0.734423398254	0.754285758713	0.842146594184	0.703433315256	0.740850942736	0.710291330314	0.631398831566	0.727017156038	0.689416866982	0.777220914092	0.750846974707	0.735896524405	0.757776858565	0.790196862033	0.773549281263	0.726022066285	0.803555659664	0.760828304828	0.849387443991	0.738937016511	0.751431663804	0.82994920776	0.665006301465	0.77329619195	0.732027608969	0.818932739363	0.812710762234	0.771846133004
98.S17	0.790906554146	0.781724147543	0.820345306705	0.788465470746	0.758677246539	0.738960533202	0.801509897186	0.837810093443	0.751775656446	0.75178237539	0.76268382122	0.815600255541	0.843552035079	0.708848210537	0.83528081131	0.788748367384	0.791506178118	0.825115323196	0.71632504418	0.754662746543	0.76575137111	0.80574381774	0.785429703785	0.710380836666	0.85489652091	0.787457722922	0.740621735275	0.771557301294	0.77733191373	0.767097245102	0.729167887099	0.753761980725	0.799688622227	0.79060822658	0.758792407215	0.777781112771	0.753897642404	0.774940703559	0.837376898647	0.734519354314	0.713482928601	0.687880908175	0.806279371186	0.769870481214	0.800597765257	0.710989711177	0.0	0.752911608285	0.770434270982	0.747343054747	0.783310375235	0.741774498213	0.82053946421	0.832075984295	0.742475489049	0.768611950924	0.773691063672	0.799871043752	0.733126094929	0.795149559942	0.787509361528	0.740805307984	0.761960016478	0.668347963597	0.775823057436	0.838012433707	0.769627087605	0.805047598839	0.749676367957	0.795745054794	0.772757662045	0.735666211747	0.748128907961	0.791791787093	0.817117414493	0.794712079062	0.735078556901	0.791522255603	0.761110238391	0.749328744546	0.744315898054	0.727716602868	0.729238938795	0.741157832336	0.681893370909	0.819328660094	0.765125394895	0.726939290998	0.804408447529	0.761707440359	0.763715982649	0.790148925773	0.789198382991	0.738336089354	0.729841940438	0.790724220114	0.751296797375	0.783358313032	0.796136135763	0.806368280688	0.786510284781	0.802885912161	0.762345919632	0.824395316037	0.728771860525	0.762364429452	0.745789045088	0.728442976745	0.720984441544	0.784646986898	0.788157489976	0.704120370136	0.751116730756	0.765317988299	0.8023026716	0.738698634918	0.800249554966	0.805726414564	0.763595310487	0.833100080684	0.709060415364	0.783485197009	0.778210527913	0.666547825466	0.791633289583	0.731935625662	0.806553289056	0.762654698584	0.85564581736
39.S17	0.665373676549	0.72686627685	0.742262401067	0.753650589036	0.735825891161	0.786115501568	0.762021163285	0.861938389064	0.708140340771	0.732906483025	0.732652036295	0.777550831544	0.832780280683	0.72132752345	0.801088159559	0.711083075567	0.746291342059	0.819963493089	0.734181967243	0.794669737849	0.743275454491	0.823678174553	0.736663749368	0.745492099191	0.832790131102	0.772378615205	0.712041533102	0.743971870086	0.730523386221	0.71043892162	0.717417702542	0.67282536099	0.732184474016	0.659011094051	0.750543312574	0.658606610358	0.690833765496	0.75739527416	0.807133927661	0.730876278486	0.746920959077	0.716873025591	0.788886940079	0.698957577288	0.663025482442	0.773027323982	0.752911608285	0.0	0.673925412746	0.713325852156	0.648728601779	0.788346889122	0.729835111578	0.860755144583	0.75205239298	0.73882859371	0.671227887679	0.707832070718	0.744106158446	0.736413476534	0.77179503096	0.725711648538	0.725738178875	0.735350479093	0.791103249	0.83309466767	0.84328809076	0.836714322253	0.790211747716	0.755857372286	0.72288761791	0.74601081547	0.713616540296	0.761085164572	0.760009969641	0.78680074507	0.725653584988	0.739046924249	0.755480868038	0.758993842009	0.740575269592	0.736550579687	0.696666856483	0.738574427223	0.72175809312	0.740231814805	0.741006246679	0.741774874291	0.761384223471	0.739085818834	0.755277746126	0.761425771533	0.72466396052	0.748590158375	0.723512668731	0.780575349956	0.73808362078	0.756556467274	0.785618902641	0.703517809231	0.704284608773	0.784658429095	0.717643853501	0.792194406031	0.741966316813	0.652933695216	0.734092742142	0.786929141775	0.769940386258	0.826466374207	0.749972116617	0.765887859203	0.805218340855	0.703604195705	0.771461137803	0.768263813382	0.852086669593	0.81266651632	0.762208295362	0.676372046571	0.778028002092	0.780423503591	0.825653665988	0.78498196142	0.666459452866	0.726212850658	0.827981270844	0.76920324037	0.881077561202
